Site Group,Topography Codes,Label,Topography,Morphology,Description
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","RHABDOMYOSARCOMA, NOS",890,8901/3,"Pleomorphic rhabdomyosarcoma, adult type"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","RHABDOMYOSARCOMA, NOS",890,8902/3,Mixed type rhabdomyosarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",EMBRYONAL RHABDOMYOSARCOMA,891,8910/3,Embryonal rhabdomyosarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",EMBRYONAL RHABDOMYOSARCOMA,891,8912/3,Spindle cell rhabdomyosarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",ALVEOLAR RHABDOMYOSARCOMA,892,8920/3,Alveolar rhabdomyosarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",ALVEOLAR RHABDOMYOSARCOMA,892,8921/3,Rhabdomyosarcoma with ganglionic differentiation
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",STROMAL SARCOMA,893,8930/3,Endometrial stromal sarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",STROMAL SARCOMA,893,8931/3,"Endometrial stromal sarcoma, low grade"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",STROMAL SARCOMA,893,8936/3,Gastrointestinal stromal sarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MULLERIAN MIXED TUMOR,895,8950/3,Mullerian mixed tumor
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MULLERIAN MIXED TUMOR,895,8951/3,Mesodermal mixed tumor
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","MESENCHYMOMA, MALIGNANT",899,8990/3,"Mesenchymoma, malignant"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","MESENCHYMOMA, MALIGNANT",899,8991/3,Embryonal sarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MESOTHELIOMA,905,9050/2,"Mesothelioma, in situ"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MESOTHELIOMA,905,9050/3,"Mesothelioma, malignant"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MESOTHELIOMA,905,9051/3,"Fibrous mesothelioma, malignant"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MESOTHELIOMA,905,9052/3,"Epithel. mesothelioma, mal."
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MESOTHELIOMA,905,9053/3,"Mesothelioma, biphasic, malignant"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",GERM CELL TUMORS,906,9060/3,Dysgerminoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",GERM CELL TUMORS,906,9064/3,Germinoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",GERM CELL TUMORS,906,9065/3,"Germ cell tumor, nonseminomatous"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","EMBRYONAL CARCINOMA, NOS",907,9070/3,"Embryonal carcinoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","EMBRYONAL CARCINOMA, NOS",907,9071/3,Yolk sac tumor
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","EMBRYONAL CARCINOMA, NOS",907,9072/3,Polyembryoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",TERATOMA,908,9080/3,"Teratoma, malignant, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",TERATOMA,908,9081/3,Teratocarcinoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",TERATOMA,908,9082/3,"Malignant teratoma, undiff."
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",TERATOMA,908,9083/3,"Malignant teratoma, intermediate"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",TERATOMA,908,9084/3,Teratoma with malig. transformation
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",TERATOMA,908,9085/3,Mixed germ cell tumor
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","MESONEPHROMA, MALIGNANT",911,9110/3,"Mesonephroma, malignant"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",BLOOD VESSEL TUMORS,912,9120/3,Hemangiosarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",HEMANGIOENDOTHELIOMA,913,9130/3,"Hemangioendothelioma, malignant"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",HEMANGIOENDOTHELIOMA,913,9133/3,"Epithelioid hemangioendothelioma, malignant"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",HEMANGIOPERICYTOMA,915,9150/3,"Hemangiopericytoma, malignant"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",GANGLIONEUROBLASTOMA,949,9490/3,Ganglioneuroblastoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","NEUROBLASTOMA, NOS",950,9500/3,"Neuroblastoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","NEUROBLASTOMA, NOS",950,9501/3,"Medulloepithelioma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","NEUROBLASTOMA, NOS",950,9502/3,Teratoid medulloepithelioma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","NEUROBLASTOMA, NOS",950,9503/3,"Neuroepithelioma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","NEUROBLASTOMA, NOS",950,9504/3,Spongioneuroblastoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","NEUROBLASTOMA, NOS",950,9505/3,"Ganglioglioma, anaplastic"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",NEUROFIBROSARCOMA,954,9540/3,Malignant peripheral nerve sheath tumor
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",NEURILEMMOMA,956,9560/3,"Neurilemmoma, malignant"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",NEURILEMMOMA,956,9561/3,MPNST with rhabdomyoblastic differentiation
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PERINEURIOMA,957,9571/3,"Perineurioma, malignant"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","MALIGNANT LYMPHOMA, NOS",959,9590/3,"Malignant lymphoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","MALIGNANT LYMPHOMA, NOS",959,9591/3,"Malignant lymphoma, non-Hodgkin"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","MALIGNANT LYMPHOMA, NOS",959,9596/3,Composite Hodgkin and non-Hodgkin lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",HODGKIN LYMPHOMA,965,9650/3,"Hodgkin lymphoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",HODGKIN LYMPHOMA,965,9651/3,"Hodgkin lymphoma, lymphocyte-rich"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",HODGKIN LYMPHOMA,965,9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",HODGKIN LYMPHOMA,965,9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",HODGKIN LYMPHOMA,965,9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",HODGKIN LYMPHOMA,965,9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",HODGKIN LYMPHOMA,965,9659/3,"Hodgkin lymph., nodular lymphocyte predom."
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","HODGKIN LYMPHOMA, NOD. SCLER.",966,9661/3,Hodgkin granuloma [obs]
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","HODGKIN LYMPHOMA, NOD. SCLER.",966,9662/3,Hodgkin sarcoma [obs]
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","HODGKIN LYMPHOMA, NOD. SCLER.",966,9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","HODGKIN LYMPHOMA, NOD. SCLER.",966,9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","HODGKIN LYMPHOMA, NOD. SCLER.",966,9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","HODGKIN LYMPHOMA, NOD. SCLER.",966,9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","ML, SMALL B-CELL LYMPHOCYTIC",967,9670/3,"ML, small B lymphocytic, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","ML, SMALL B-CELL LYMPHOCYTIC",967,9671/3,"ML, lymphoplasmacytic"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","ML, SMALL B-CELL LYMPHOCYTIC",967,9673/3,Mantle cell lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","ML, SMALL B-CELL LYMPHOCYTIC",967,9675/3,"ML, mixed sm. and lg. cell, diffuse"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","ML, LARGE B-CELL, DIFFUSE",968,9680/3,"ML, large B-cell, diffuse"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","ML, LARGE B-CELL, DIFFUSE",968,9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","ML, LARGE B-CELL, DIFFUSE",968,9687/3,"Burkitt lymphoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","ML, LARGE B-CELL, DIFFUSE",968,9688/3,T-cell histiocyte rich large B-cell lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","FOLLIC. & MARGINAL LYMPH, NOS",969,9690/3,"Follicular lymphoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","FOLLIC. & MARGINAL LYMPH, NOS",969,9691/3,"Follicular lymphoma, grade 2"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","FOLLIC. & MARGINAL LYMPH, NOS",969,9695/3,"Follicular lymphoma, grade 1"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","FOLLIC. & MARGINAL LYMPH, NOS",969,9698/3,"Follicular lymphoma, grade 3"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","FOLLIC. & MARGINAL LYMPH, NOS",969,9699/3,"Marginal zone B-cell lymphoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",T-CELL LYMPHOMAS,970,9701/3,Sezary syndrome
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",T-CELL LYMPHOMAS,970,9702/3,"Mature T-cell lymphoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",T-CELL LYMPHOMAS,970,9705/3,Angioimmunoblastic T-cell lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9712/3,Intravascular large B-cell lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9715/3,"Anaplastic large cell lymphoma, ALK negative"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9728/3,Precursor B-cell lymphoblastic lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9729/3,Precursor T-cell lymphoblastic lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PLASMA CELL TUMORS,973,9731/3,"Plasmacytoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PLASMA CELL TUMORS,973,9734/3,"Plasmacytoma, extramedullary"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PLASMA CELL TUMORS,973,9735/3,Plasmablastic lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PLASMA CELL TUMORS,973,9737/3,ALK positive large B-cell lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PLASMA CELL TUMORS,973,9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MAST CELL TUMORS,974,9740/3,Mast cell sarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MAST CELL TUMORS,974,9741/3,Malignant mastocytosis
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MAST CELL TUMORS,974,9749/3,Erdhiem-Chester Disease
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9750/3,Malignant histiocytosis
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9751/3,"Langerhans cell histiocytosis, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9754/3,"Langerhans cell histiocytosis, disseminated"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9755/3,Histiocytic sarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9756/3,Langerhans cell sarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9757/3,Interdigitating dendritic cell sarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9758/3,Follicular dendritic cell sarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",IMMUNOPROLIFERATIVE DISEASES,976,9766/3,"Lymphomatoid granulomatosis, grade 3"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURSOR LYMPHOID NEOPLASMS,981,9811/3,"B lymphoblastic leukemia/lymphoma, NOS"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURSOR LYMPHOID NEOPLASMS,981,9812/3,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURSOR LYMPHOID NEOPLASMS,981,9813/3,Leukemia/lymphoma with t(v;11q23);MLL rearranged
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURSOR LYMPHOID NEOPLASMS,981,9814/3,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURSOR LYMPHOID NEOPLASMS,981,9815/3,B lymphoblastic leukemia/lymphoma with hyperdiploidy
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURSOR LYMPHOID NEOPLASMS,981,9816/3,Leukemia/lymphoma with hypodiploidy (hypodiploid ALL)
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURSOR LYMPHOID NEOPLASMS,981,9817/3,B lymphblastic leukemia/lymphoma with t(5;14)(q31;q32);IL3-IGH
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURSOR LYMPHOID NEOPLASMS,981,9818/3,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PRECURSOR LYMPHOID NEOPLASMS,981,9819/3,"B-lymphocytic leukemia/lymphoma, BCR-ABL1-like"
RETROPERITONEUM & PERITONEUM,"C480-C482,C488","LYMPHOID LEUKEMIA, NOS",982,9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PROLYMPH/PRECURS LEUKEMIA,983,9831/3,T-cell large granular lymphocytic leukemia
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",PROLYMPH/PRECURS LEUKEMIA,983,9837/3,T lymphoblastic leukemia/lymphoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MYELOID SARCOMA,993,9930/3,Myeloid sarcoma
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",CHRONIC MYELOPROLIFERATIVE DIS.,996,9965/3,Myeloid and lymphoid neoplasms with PDGFRB rearrangement
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",CHRONIC MYELOPROLIFERATIVE DIS.,996,9967/3,Myeloid and lymphoid neoplasm with FGFR1 abnormalities
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MYELOPLASTIC/MYELOPROLIFERATIVE NEOPLASMS,997,9971/3,Polymorphic PTLD
RETROPERITONEUM & PERITONEUM,"C480-C482,C488",MYELOPLASTIC/MYELOPROLIFERATIVE NEOPLASMS,997,9975/3,"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",NEOPLASM,800,8000/3,"Neoplasm, malignant"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",NEOPLASM,800,8001/3,"Tumor cells, malignant"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",NEOPLASM,800,8002/3,"Malignant tumor, small cell type"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",NEOPLASM,800,8003/3,"Malignant tumor, giant cell type"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",NEOPLASM,800,8004/3,"Malignant tumor, spindle cell type"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",NEOPLASM,800,8005/3,"Malignant tumor, clear cell type"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",PARAGANGLIOMA,868,8680/3,"Paraganglioma, malignant"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","EXTRA-ADRENAL PARAGANG., MAL",869,8693/3,"Extra-adrenal paraganglioma, malignant"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SARCOMA, NOS",880,8800/3,"Sarcoma, NOS"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SARCOMA, NOS",880,8801/3,Spindle cell sarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SARCOMA, NOS",880,8802/3,Giant cell sarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SARCOMA, NOS",880,8803/3,Small cell sarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SARCOMA, NOS",880,8804/3,Epithelioid sarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SARCOMA, NOS",880,8805/3,Undifferentiated sarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SARCOMA, NOS",880,8806/3,Desmoplastic small round cell tumor
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",FIBROMATOUS NEOPLASMS,881,8810/3,"Fibrosarcoma, NOS"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",FIBROMATOUS NEOPLASMS,881,8811/3,Fibromyxosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",FIBROMATOUS NEOPLASMS,881,8813/3,Fascial fibrosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",FIBROMATOUS NEOPLASMS,881,8814/3,Infantile fibrosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",FIBROMATOUS NEOPLASMS,881,8815/3,"Solitary fibrous tumor, malignant"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SARCOMA, NOS",882,8825/3,Myofibroblastic sarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","FIBROUS HISTIOCYTOMA, MAL.",883,8830/3,"Fibrous histiocytoma, malignant"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","FIBROUS HISTIOCYTOMA, MAL.",883,8832/3,"Dermatofibrosarcoma, NOS"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","FIBROUS HISTIOCYTOMA, MAL.",883,8833/3,Pigmented dermatofibrosarcoma protuberans
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",MYXOSARCOMA,884,8840/3,Myxosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",MYXOSARCOMA,884,8842/3,Pulmonary myxoid sarcoma with EWSR1-CREB1 translocation
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",LIPOSARCOMA NEOPLASMS,885,8850/3,"Liposarcoma, NOS"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",LIPOSARCOMA NEOPLASMS,885,8851/3,"Liposarcoma, well differentiated"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",LIPOSARCOMA NEOPLASMS,885,8852/3,Myxoid liposarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",LIPOSARCOMA NEOPLASMS,885,8853/3,Round cell liposarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",LIPOSARCOMA NEOPLASMS,885,8854/3,Pleomorphic liposarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",LIPOSARCOMA NEOPLASMS,885,8855/3,Mixed type liposarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",LIPOSARCOMA NEOPLASMS,885,8857/3,Fibroblastic liposarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",LIPOSARCOMA NEOPLASMS,885,8858/3,Dedifferentiated liposarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",LIPOSARCOMA NEOPLASMS,885,8859/3,Myxoid pleomorphic liposarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",MYOMATOUS NEOPLASMS,889,8890/3,"Leiomyosarcoma, NOS"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",MYOMATOUS NEOPLASMS,889,8891/3,Epithelioid leiomyosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",MYOMATOUS NEOPLASMS,889,8894/3,Angiomyosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",MYOMATOUS NEOPLASMS,889,8895/3,Myosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",MYOMATOUS NEOPLASMS,889,8896/3,Myxoid leiomyosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","RHABDOMYOSARCOMA, NOS",890,8900/3,"Rhabdomyosarcoma, NOS"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","RHABDOMYOSARCOMA, NOS",890,8901/3,"Pleomorphic rhabdomyosarcoma, adult type"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","RHABDOMYOSARCOMA, NOS",890,8902/3,Mixed type rhabdomyosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",EMBRYONAL RHABDOMYOSARCOMA,891,8910/3,Embryonal rhabdomyosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",EMBRYONAL RHABDOMYOSARCOMA,891,8912/3,Spindle cell rhabdomyosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",ALVEOLAR RHABDOMYOSARCOMA,892,8920/3,Alveolar rhabdomyosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",ALVEOLAR RHABDOMYOSARCOMA,892,8921/3,Rhabdomyosarcoma with ganglionic differentiation
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",MULLERIAN MIXED TUMOR,895,8950/3,Mullerian mixed tumor
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",MULLERIAN MIXED TUMOR,895,8951/3,Mesodermal mixed tumor
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","CARCINOSARCOMA, NOS",898,8982/3,Myoepithelial carcinoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","MESENCHYMOMA, MALIGNANT",899,8990/3,"Mesenchymoma, malignant"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","MESENCHYMOMA, MALIGNANT",899,8991/3,Embryonal sarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SYNOVIAL SARCOMA, NOS",904,9040/3,"Synovial sarcoma, NOS"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SYNOVIAL SARCOMA, NOS",904,9041/3,"Synovial sarcoma, spindle cell"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SYNOVIAL SARCOMA, NOS",904,9042/3,"Synovial sarcoma, epithelioid cell"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SYNOVIAL SARCOMA, NOS",904,9043/3,"Synovial sarcoma, biphasic"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499","SYNOVIAL SARCOMA, NOS",904,9044/3,"Clear cell sarcoma,NOS (except of kidney M-8964/3)"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",TERATOMA,908,9080/3,"Teratoma, malignant, NOS"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",TERATOMA,908,9081/3,Teratocarcinoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",TERATOMA,908,9082/3,"Malignant teratoma, undiff."
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",TERATOMA,908,9083/3,"Malignant teratoma, intermediate"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",TERATOMA,908,9084/3,Teratoma with malig. transformation
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",TERATOMA,908,9085/3,Mixed germ cell tumor
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",BLOOD VESSEL TUMORS,912,9120/3,Hemangiosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",HEMANGIOENDOTHELIOMA,913,9130/3,"Hemangioendothelioma, malignant"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",HEMANGIOENDOTHELIOMA,913,9133/3,"Epithelioid hemangioendothelioma, malignant"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",HEMANGIOENDOTHELIOMA,913,9137/3,Intimal sarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",KAPOSI SARCOMA,914,9140/3,Kaposi sarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",HEMANGIOPERICYTOMA,915,9150/3,"Hemangiopericytoma, malignant"
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",LYMPHANGIOSARCOMA,917,9170/3,Lymphangiosarcoma
CONNECTIVE & SOFT TISSUE,"C490-C496,C498-C499",OSSEOUS & CHONDROMATOUS NEOPLASMS,924,9240/3,Mesenchymal chondrosarcoma
