Category Key,Category Name,Group Key,Group Name,Description
diagnosis,Diagnosis ICD-10,K82.2,K82.2,Perforation of gallbladder
diagnosis,Diagnosis ICD-10,K82.3,K82.3,Fistula of gallbladder
diagnosis,Diagnosis ICD-10,K82.4,K82.4,Cholesterolosis of gallbladder
diagnosis,Diagnosis ICD-10,K82.8,K82.8,Other specified diseases of gallbladder
diagnosis,Diagnosis ICD-10,K82.9,K82.9,"Disease of gallbladder, unspecified"
diagnosis,Diagnosis ICD-10,K82,K82,Other diseases of gallbladder
diagnosis,Diagnosis ICD-10,K83.%,K83.%,Other diseases of biliary tract
diagnosis,Diagnosis ICD-10,K83.0,K83.0,Cholangitis
diagnosis,Diagnosis ICD-10,K83.1,K83.1,Obstruction of bile duct
diagnosis,Diagnosis ICD-10,K83.2,K83.2,Perforation of bile duct
diagnosis,Diagnosis ICD-10,K83.3,K83.3,Fistula of bile duct
diagnosis,Diagnosis ICD-10,K83.4,K83.4,Spasm of sphincter of Oddi
diagnosis,Diagnosis ICD-10,K83.5,K83.5,Biliary cyst
diagnosis,Diagnosis ICD-10,K83.8,K83.8,Other specified diseases of biliary tract
diagnosis,Diagnosis ICD-10,K83.9,K83.9,"Disease of biliary tract, unspecified"
diagnosis,Diagnosis ICD-10,K83,K83,Other diseases of biliary tract
diagnosis,Diagnosis ICD-10,K85.%,K85.%,Acute pancreatitis
diagnosis,Diagnosis ICD-10,K85.0,K85.0,Idiopathic acute pancreatitis
diagnosis,Diagnosis ICD-10,K85.1,K85.1,Biliary acute pancreatitis
diagnosis,Diagnosis ICD-10,K85.2,K85.2,Alcohol-induced acute pancreatitis
diagnosis,Diagnosis ICD-10,K85.3,K85.3,Drug-induced acute pancreatitis
diagnosis,Diagnosis ICD-10,K85.8,K85.8,Other acute pancreatitis
diagnosis,Diagnosis ICD-10,K85.9,K85.9,"Acute pancreatitis, unspecified"
diagnosis,Diagnosis ICD-10,K85,K85,Acute pancreatitis
diagnosis,Diagnosis ICD-10,K86.%,K86.%,Other diseases of pancreas
diagnosis,Diagnosis ICD-10,K86.0,K86.0,Alcohol-induced chronic pancreatitis
diagnosis,Diagnosis ICD-10,K86.1,K86.1,Other chronic pancreatitis
diagnosis,Diagnosis ICD-10,K86.2,K86.2,Cyst of pancreas
diagnosis,Diagnosis ICD-10,K86.3,K86.3,Pseudocyst of pancreas
diagnosis,Diagnosis ICD-10,K86.8,K86.8,Other specified diseases of pancreas
diagnosis,Diagnosis ICD-10,K86.9,K86.9,"Disease of pancreas, unspecified"
diagnosis,Diagnosis ICD-10,K86,K86,Other diseases of pancreas
diagnosis,Diagnosis ICD-10,K90.%,K90.%,Intestinal malabsorption
diagnosis,Diagnosis ICD-10,K90.0,K90.0,Coeliac disease
diagnosis,Diagnosis ICD-10,K90.1,K90.1,Tropical sprue
diagnosis,Diagnosis ICD-10,K90.2,K90.2,"Blind loop syndrome, not elsewhere classified"
diagnosis,Diagnosis ICD-10,K90.3,K90.3,Pancreatic steatorrhoea
diagnosis,Diagnosis ICD-10,K90.4,K90.4,"Malabsorption due to intolerance, not elsewhere classified"
diagnosis,Diagnosis ICD-10,K90.8,K90.8,Other intestinal malabsorption
diagnosis,Diagnosis ICD-10,K90.9,K90.9,"Intestinal malabsorption, unspecified"
diagnosis,Diagnosis ICD-10,K90,K90,Intestinal malabsorption
diagnosis,Diagnosis ICD-10,K91.%,K91.%,"Postprocedural disorders of digestive system, not elsewhere classified"
diagnosis,Diagnosis ICD-10,K91.0,K91.0,Vomiting following gastrointestinal surgery
diagnosis,Diagnosis ICD-10,K91.1,K91.1,Postgastric surgery syndromes
diagnosis,Diagnosis ICD-10,K91.2,K91.2,"Postsurgical malabsorption, not elsewhere classified"
diagnosis,Diagnosis ICD-10,K91.3,K91.3,Postoperative intestinal obstruction
diagnosis,Diagnosis ICD-10,K91.4,K91.4,Colostomy and enterostomy malfunction
diagnosis,Diagnosis ICD-10,K91.5,K91.5,Postcholecystectomy syndrome
diagnosis,Diagnosis ICD-10,K91.8,K91.8,"Other postprocedural disorders of digestive system, not elsewhere classified"
diagnosis,Diagnosis ICD-10,K91.9,K91.9,"Postprocedural disorder of digestive system, unspecified"
diagnosis,Diagnosis ICD-10,K91,K91,"Postprocedural disorders of digestive system, not elsewhere classified"
diagnosis,Diagnosis ICD-10,K92.%,K92.%,Other diseases of digestive system
diagnosis,Diagnosis ICD-10,K92.0,K92.0,Haematemesis
diagnosis,Diagnosis ICD-10,K92.1,K92.1,Melaena
diagnosis,Diagnosis ICD-10,K92.2,K92.2,"Gastrointestinal haemorrhage, unspecified"
diagnosis,Diagnosis ICD-10,K92.8,K92.8,Other specified diseases of digestive system
diagnosis,Diagnosis ICD-10,K92.9,K92.9,"Disease of digestive system, unspecified"
diagnosis,Diagnosis ICD-10,K92,K92,Other diseases of digestive system
diagnosis,Diagnosis ICD-10,L,L,All ICD10 Codes of L
diagnosis,Diagnosis ICD-10,L00,L00,Staphylococcal scalded skin syndrome
diagnosis,Diagnosis ICD-10,L01.%,L01.%,Impetigo
diagnosis,Diagnosis ICD-10,L01.0,L01.0,Impetigo [any organism] [any site]
diagnosis,Diagnosis ICD-10,L01.1,L01.1,Impetiginization of other dermatoses
diagnosis,Diagnosis ICD-10,L01,L01,Impetigo
diagnosis,Diagnosis ICD-10,L02.%,L02.%,"Cutaneous abscess, furuncle and carbuncle"
diagnosis,Diagnosis ICD-10,L02.0,L02.0,"Cutaneous abscess, furuncle and carbuncle of face"
diagnosis,Diagnosis ICD-10,L02.1,L02.1,"Cutaneous abscess, furuncle and carbuncle of neck"
diagnosis,Diagnosis ICD-10,L02.2,L02.2,"Cutaneous abscess, furuncle and carbuncle of trunk"
diagnosis,Diagnosis ICD-10,L02.3,L02.3,"Cutaneous abscess, furuncle and carbuncle of buttock"
diagnosis,Diagnosis ICD-10,L02.4,L02.4,"Cutaneous abscess, furuncle and carbuncle of limb"
diagnosis,Diagnosis ICD-10,L02.8,L02.8,"Cutaneous abscess, furuncle and carbuncle of other sites"
diagnosis,Diagnosis ICD-10,L02.9,L02.9,"Cutaneous abscess, furuncle and carbuncle, unspecified"
diagnosis,Diagnosis ICD-10,L02,L02,"Cutaneous abscess, furuncle and carbuncle"
diagnosis,Diagnosis ICD-10,L03.%,L03.%,Cellulitis
diagnosis,Diagnosis ICD-10,L03.0,L03.0,Cellulitis of finger and toe
diagnosis,Diagnosis ICD-10,L03.1,L03.1,Cellulitis of other parts of limb
diagnosis,Diagnosis ICD-10,L03.2,L03.2,Cellulitis of face
diagnosis,Diagnosis ICD-10,L03.3,L03.3,Cellulitis of trunk
diagnosis,Diagnosis ICD-10,L03.8,L03.8,Cellulitis of other sites
diagnosis,Diagnosis ICD-10,L03.9,L03.9,"Cellulitis, unspecified"
diagnosis,Diagnosis ICD-10,L03,L03,Cellulitis
diagnosis,Diagnosis ICD-10,L04.%,L04.%,Acute lymphadenitis
diagnosis,Diagnosis ICD-10,L04.0,L04.0,"Acute lymphadenitis of face, head and neck"
diagnosis,Diagnosis ICD-10,L04.1,L04.1,Acute lymphadenitis of trunk
diagnosis,Diagnosis ICD-10,L04.2,L04.2,Acute lymphadenitis of upper limb
diagnosis,Diagnosis ICD-10,L04.3,L04.3,Acute lymphadenitis of lower limb
diagnosis,Diagnosis ICD-10,L04.8,L04.8,Acute lymphadenitis of other sites
diagnosis,Diagnosis ICD-10,L04.9,L04.9,"Acute lymphadenitis, unspecified"
diagnosis,Diagnosis ICD-10,L04,L04,Acute lymphadenitis
diagnosis,Diagnosis ICD-10,L05.%,L05.%,Pilonidal cyst
diagnosis,Diagnosis ICD-10,L05.0,L05.0,Pilonidal cyst with abscess
diagnosis,Diagnosis ICD-10,L05.9,L05.9,Pilonidal cyst without abscess
diagnosis,Diagnosis ICD-10,L05,L05,Pilonidal cyst
diagnosis,Diagnosis ICD-10,L08.%,L08.%,Other local infections of skin and subcutaneous tissue
diagnosis,Diagnosis ICD-10,L08.0,L08.0,Pyoderma
diagnosis,Diagnosis ICD-10,L08.1,L08.1,Erythrasma
diagnosis,Diagnosis ICD-10,L08.8,L08.8,Other specified local infections of skin and subcutaneous tissue
diagnosis,Diagnosis ICD-10,L08.9,L08.9,"Local infection of skin and subcutaneous tissue, unspecified"
diagnosis,Diagnosis ICD-10,L08,L08,Other local infections of skin and subcutaneous tissue
diagnosis,Diagnosis ICD-10,L10.%,L10.%,Pemphigus
diagnosis,Diagnosis ICD-10,L10.0,L10.0,Pemphigus vulgaris
diagnosis,Diagnosis ICD-10,L10.1,L10.1,Pemphigus vegetans
diagnosis,Diagnosis ICD-10,L10.2,L10.2,Pemphigus foliaceus
diagnosis,Diagnosis ICD-10,L10.3,L10.3,Brazilian pemphigus [fogo selvagem]
diagnosis,Diagnosis ICD-10,L10.4,L10.4,Pemphigus erythematosus
diagnosis,Diagnosis ICD-10,L10.5,L10.5,Drug-induced pemphigus
diagnosis,Diagnosis ICD-10,L10.8,L10.8,Other pemphigus
diagnosis,Diagnosis ICD-10,L10.9,L10.9,"Pemphigus, unspecified"
diagnosis,Diagnosis ICD-10,L10,L10,Pemphigus
diagnosis,Diagnosis ICD-10,L11.%,L11.%,Other acantholytic disorders
diagnosis,Diagnosis ICD-10,L11.0,L11.0,Acquired keratosis follicularis
diagnosis,Diagnosis ICD-10,L11.1,L11.1,Transient acantholytic dermatosis [Grover]
diagnosis,Diagnosis ICD-10,L11.8,L11.8,Other specified acantholytic disorders
diagnosis,Diagnosis ICD-10,L11.9,L11.9,"Acantholytic disorder, unspecified"
diagnosis,Diagnosis ICD-10,L11,L11,Other acantholytic disorders
diagnosis,Diagnosis ICD-10,L12.%,L12.%,Pemphigoid
diagnosis,Diagnosis ICD-10,L12.0,L12.0,Bullous pemphigoid
diagnosis,Diagnosis ICD-10,L12.1,L12.1,Cicatricial pemphigoid
diagnosis,Diagnosis ICD-10,L12.2,L12.2,Chronic bullous disease of childhood
diagnosis,Diagnosis ICD-10,L12.3,L12.3,Acquired epidermolysis bullosa
diagnosis,Diagnosis ICD-10,L12.8,L12.8,Other pemphigoid
diagnosis,Diagnosis ICD-10,L12.9,L12.9,"Pemphigoid, unspecified"
diagnosis,Diagnosis ICD-10,L12,L12,Pemphigoid
diagnosis,Diagnosis ICD-10,L13.%,L13.%,Other bullous disorders
diagnosis,Diagnosis ICD-10,L13.0,L13.0,Dermatitis herpetiformis
diagnosis,Diagnosis ICD-10,L13.1,L13.1,Subcorneal pustular dermatitis
diagnosis,Diagnosis ICD-10,L13.8,L13.8,Other specified bullous disorders
diagnosis,Diagnosis ICD-10,L13.9,L13.9,"Bullous disorder, unspecified"
diagnosis,Diagnosis ICD-10,L13,L13,Other bullous disorders
diagnosis,Diagnosis ICD-10,L20.%,L20.%,Atopic dermatitis
diagnosis,Diagnosis ICD-10,L20.0,L20.0,Besnier prurigo
diagnosis,Diagnosis ICD-10,L20.8,L20.8,Other atopic dermatitis
diagnosis,Diagnosis ICD-10,L20.9,L20.9,"Atopic dermatitis, unspecified"
diagnosis,Diagnosis ICD-10,L20,L20,Atopic dermatitis
diagnosis,Diagnosis ICD-10,L21.%,L21.%,Seborrhoeic dermatitis
diagnosis,Diagnosis ICD-10,L21.0,L21.0,Seborrhoea capitis
diagnosis,Diagnosis ICD-10,L21.1,L21.1,Seborrhoeic infantile dermatitis
diagnosis,Diagnosis ICD-10,L21.8,L21.8,Other seborrhoeic dermatitis
diagnosis,Diagnosis ICD-10,L21.9,L21.9,"Seborrhoeic dermatitis, unspecified"
diagnosis,Diagnosis ICD-10,L21,L21,Seborrhoeic dermatitis
diagnosis,Diagnosis ICD-10,L22,L22,Diaper [napkin] dermatitis
diagnosis,Diagnosis ICD-10,L23.%,L23.%,Allergic contact dermatitis
diagnosis,Diagnosis ICD-10,L23.0,L23.0,Allergic contact dermatitis due to metals
diagnosis,Diagnosis ICD-10,L23.1,L23.1,Allergic contact dermatitis due to adhesives
diagnosis,Diagnosis ICD-10,L23.2,L23.2,Allergic contact dermatitis due to cosmetics
diagnosis,Diagnosis ICD-10,L23.3,L23.3,Allergic contact dermatitis due to drugs in contact with skin
diagnosis,Diagnosis ICD-10,L23.4,L23.4,Allergic contact dermatitis due to dyes
diagnosis,Diagnosis ICD-10,L23.5,L23.5,Allergic contact dermatitis due to other chemical products
diagnosis,Diagnosis ICD-10,L23.6,L23.6,Allergic contact dermatitis due to food in contact with skin
diagnosis,Diagnosis ICD-10,L23.7,L23.7,"Allergic contact dermatitis due to plants, except food"
diagnosis,Diagnosis ICD-10,L23.8,L23.8,Allergic contact dermatitis due to other agents
diagnosis,Diagnosis ICD-10,L23.9,L23.9,"Allergic contact dermatitis, unspecified cause"
diagnosis,Diagnosis ICD-10,L23,L23,Allergic contact dermatitis
diagnosis,Diagnosis ICD-10,L24.%,L24.%,Irritant contact dermatitis
diagnosis,Diagnosis ICD-10,L24.0,L24.0,Irritant contact dermatitis due to detergents
diagnosis,Diagnosis ICD-10,L24.1,L24.1,Irritant contact dermatitis due to oils and greases
diagnosis,Diagnosis ICD-10,L24.2,L24.2,Irritant contact dermatitis due to solvents
diagnosis,Diagnosis ICD-10,L24.3,L24.3,Irritant contact dermatitis due to cosmetics
diagnosis,Diagnosis ICD-10,L24.4,L24.4,Irritant contact dermatitis due to drugs in contact with skin
diagnosis,Diagnosis ICD-10,L24.5,L24.5,Irritant contact dermatitis due to other chemical products
diagnosis,Diagnosis ICD-10,L24.6,L24.6,Irritant contact dermatitis due to food in contact with skin
diagnosis,Diagnosis ICD-10,L24.7,L24.7,"Irritant contact dermatitis due to plants, except food"
diagnosis,Diagnosis ICD-10,L24.8,L24.8,Irritant contact dermatitis due to other agents
diagnosis,Diagnosis ICD-10,L24.9,L24.9,"Irritant contact dermatitis, unspecified cause"
diagnosis,Diagnosis ICD-10,L24,L24,Irritant contact dermatitis
diagnosis,Diagnosis ICD-10,L25.%,L25.%,Unspecified contact dermatitis
diagnosis,Diagnosis ICD-10,L25.0,L25.0,Unspecified contact dermatitis due to cosmetics
diagnosis,Diagnosis ICD-10,L25.1,L25.1,Unspecified contact dermatitis due to drugs in contact with skin
diagnosis,Diagnosis ICD-10,L25.2,L25.2,Unspecified contact dermatitis due to dyes
diagnosis,Diagnosis ICD-10,L25.3,L25.3,Unspecified contact dermatitis due to other chemical products
diagnosis,Diagnosis ICD-10,L25.4,L25.4,Unspecified contact dermatitis due to food in contact with skin
diagnosis,Diagnosis ICD-10,L25.5,L25.5,"Unspecified contact dermatitis due to plants, except food"
diagnosis,Diagnosis ICD-10,L25.8,L25.8,Unspecified contact dermatitis due to other agents
diagnosis,Diagnosis ICD-10,L25.9,L25.9,"Unspecified contact dermatitis, unspecified cause"
diagnosis,Diagnosis ICD-10,L25,L25,Unspecified contact dermatitis
diagnosis,Diagnosis ICD-10,L26,L26,Exfoliative dermatitis
diagnosis,Diagnosis ICD-10,L27.%,L27.%,Dermatitis due to substances taken internally
diagnosis,Diagnosis ICD-10,L27.0,L27.0,Generalized skin eruption due to drugs and medicaments
diagnosis,Diagnosis ICD-10,L27.1,L27.1,Localized skin eruption due to drugs and medicaments
diagnosis,Diagnosis ICD-10,L27.2,L27.2,Dermatitis due to ingested food
diagnosis,Diagnosis ICD-10,L27.8,L27.8,Dermatitis due to other substances taken internally
diagnosis,Diagnosis ICD-10,L27.9,L27.9,Dermatitis due to unspecified substance taken internally
diagnosis,Diagnosis ICD-10,L27,L27,Dermatitis due to substances taken internally
diagnosis,Diagnosis ICD-10,L28.%,L28.%,Lichen simplex chronicus and prurigo
diagnosis,Diagnosis ICD-10,L28.0,L28.0,Lichen simplex chronicus
diagnosis,Diagnosis ICD-10,L28.1,L28.1,Prurigo nodularis
diagnosis,Diagnosis ICD-10,L28.2,L28.2,Other prurigo
diagnosis,Diagnosis ICD-10,L28,L28,Lichen simplex chronicus and prurigo
diagnosis,Diagnosis ICD-10,L29.%,L29.%,Pruritus
diagnosis,Diagnosis ICD-10,L29.0,L29.0,Pruritus ani
diagnosis,Diagnosis ICD-10,L29.1,L29.1,Pruritus scroti
diagnosis,Diagnosis ICD-10,L29.2,L29.2,Pruritus vulvae
diagnosis,Diagnosis ICD-10,L29.3,L29.3,"Anogenital pruritus, unspecified"
diagnosis,Diagnosis ICD-10,L29.8,L29.8,Other pruritus
diagnosis,Diagnosis ICD-10,L29.9,L29.9,"Pruritus, unspecified"
diagnosis,Diagnosis ICD-10,L29,L29,Pruritus
diagnosis,Diagnosis ICD-10,L30.%,L30.%,Other dermatitis
diagnosis,Diagnosis ICD-10,L30.0,L30.0,Nummular dermatitis
diagnosis,Diagnosis ICD-10,L30.1,L30.1,Dyshidrosis [pompholyx]
diagnosis,Diagnosis ICD-10,L30.2,L30.2,Cutaneous autosensitization
diagnosis,Diagnosis ICD-10,L30.3,L30.3,Infective dermatitis
diagnosis,Diagnosis ICD-10,L30.4,L30.4,Erythema intertrigo
diagnosis,Diagnosis ICD-10,L30.5,L30.5,Pityriasis alba
diagnosis,Diagnosis ICD-10,L30.8,L30.8,Other specified dermatitis
diagnosis,Diagnosis ICD-10,L30.9,L30.9,"Dermatitis, unspecified"
diagnosis,Diagnosis ICD-10,L30,L30,Other dermatitis
diagnosis,Diagnosis ICD-10,L40.%,L40.%,Psoriasis
diagnosis,Diagnosis ICD-10,L40.0,L40.0,Psoriasis vulgaris
diagnosis,Diagnosis ICD-10,L40.1,L40.1,Generalized pustular psoriasis
diagnosis,Diagnosis ICD-10,L40.2,L40.2,Acrodermatitis continua
diagnosis,Diagnosis ICD-10,L40.3,L40.3,Pustulosis palmaris et plantaris
diagnosis,Diagnosis ICD-10,L40.4,L40.4,Guttate psoriasis
diagnosis,Diagnosis ICD-10,L40.8,L40.8,Other psoriasis
diagnosis,Diagnosis ICD-10,L40.9,L40.9,"Psoriasis, unspecified"
diagnosis,Diagnosis ICD-10,L40,L40,Psoriasis
diagnosis,Diagnosis ICD-10,L41.%,L41.%,Parapsoriasis
diagnosis,Diagnosis ICD-10,L41.0,L41.0,Pityriasis lichenoides et varioliformis acuta
diagnosis,Diagnosis ICD-10,L41.1,L41.1,Pityriasis lichenoides chronica
diagnosis,Diagnosis ICD-10,L41.3,L41.3,Small plaque parapsoriasis
diagnosis,Diagnosis ICD-10,L41.4,L41.4,Large plaque parapsoriasis
diagnosis,Diagnosis ICD-10,L41.5,L41.5,Retiform parapsoriasis
diagnosis,Diagnosis ICD-10,L41.8,L41.8,Other parapsoriasis
diagnosis,Diagnosis ICD-10,L41.9,L41.9,"Parapsoriasis, unspecified"
diagnosis,Diagnosis ICD-10,L41,L41,Parapsoriasis
diagnosis,Diagnosis ICD-10,L42,L42,Pityriasis rosea
diagnosis,Diagnosis ICD-10,L43.%,L43.%,Lichen planus
diagnosis,Diagnosis ICD-10,L43.0,L43.0,Hypertrophic lichen planus
diagnosis,Diagnosis ICD-10,L43.1,L43.1,Bullous lichen planus
diagnosis,Diagnosis ICD-10,L43.2,L43.2,Lichenoid drug reaction
diagnosis,Diagnosis ICD-10,L43.3,L43.3,Subacute (active) lichen planus
diagnosis,Diagnosis ICD-10,L43.8,L43.8,Other lichen planus
diagnosis,Diagnosis ICD-10,L43.9,L43.9,"Lichen planus, unspecified"
diagnosis,Diagnosis ICD-10,L43,L43,Lichen planus
diagnosis,Diagnosis ICD-10,L44.%,L44.%,Other papulosquamous disorders
diagnosis,Diagnosis ICD-10,L44.0,L44.0,Pityriasis rubra pilaris
diagnosis,Diagnosis ICD-10,L44.1,L44.1,Lichen nitidus
diagnosis,Diagnosis ICD-10,L44.2,L44.2,Lichen striatus
diagnosis,Diagnosis ICD-10,L44.3,L44.3,Lichen ruber moniliformis
diagnosis,Diagnosis ICD-10,L44.4,L44.4,Infantile papular acrodermatitis [Giannotti-Crosti]
diagnosis,Diagnosis ICD-10,L44.8,L44.8,Other specified papulosquamous disorders
diagnosis,Diagnosis ICD-10,L44.9,L44.9,"Papulosquamous disorder, unspecified"
diagnosis,Diagnosis ICD-10,L44,L44,Other papulosquamous disorders
diagnosis,Diagnosis ICD-10,L50.%,L50.%,Urticaria
diagnosis,Diagnosis ICD-10,L50.0,L50.0,Allergic urticaria
diagnosis,Diagnosis ICD-10,L50.1,L50.1,Idiopathic urticaria
diagnosis,Diagnosis ICD-10,L50.2,L50.2,Urticaria due to cold and heat
diagnosis,Diagnosis ICD-10,L50.3,L50.3,Dermatographic urticaria
diagnosis,Diagnosis ICD-10,L50.4,L50.4,Vibratory urticaria
diagnosis,Diagnosis ICD-10,L50.5,L50.5,Cholinergic urticaria
diagnosis,Diagnosis ICD-10,L50.6,L50.6,Contact urticaria
diagnosis,Diagnosis ICD-10,L50.8,L50.8,Other urticaria
diagnosis,Diagnosis ICD-10,L50.9,L50.9,"Urticaria, unspecified"
diagnosis,Diagnosis ICD-10,L50,L50,Urticaria
diagnosis,Diagnosis ICD-10,L51.%,L51.%,Erythema multiforme
diagnosis,Diagnosis ICD-10,L51.0,L51.0,Nonbullous erythema multiforme
diagnosis,Diagnosis ICD-10,L51.1,L51.1,Bullous erythema multiforme
diagnosis,Diagnosis ICD-10,L51.2,L51.2,Toxic epidermal necrolysis [Lyell]
diagnosis,Diagnosis ICD-10,L51.8,L51.8,Other erythema multiforme
diagnosis,Diagnosis ICD-10,L51.9,L51.9,"Erythema multiforme, unspecified"
diagnosis,Diagnosis ICD-10,L51,L51,Erythema multiforme
diagnosis,Diagnosis ICD-10,L52,L52,Erythema nodosum
diagnosis,Diagnosis ICD-10,L53.%,L53.%,Other erythematous conditions
diagnosis,Diagnosis ICD-10,L53.0,L53.0,Toxic erythema
diagnosis,Diagnosis ICD-10,L53.1,L53.1,Erythema annulare centrifugum
diagnosis,Diagnosis ICD-10,L53.2,L53.2,Erythema marginatum
diagnosis,Diagnosis ICD-10,L53.3,L53.3,Other chronic figurate erythema
diagnosis,Diagnosis ICD-10,L53.8,L53.8,Other specified erythematous conditions
diagnosis,Diagnosis ICD-10,L53.9,L53.9,"Erythematous condition, unspecified"
diagnosis,Diagnosis ICD-10,L53,L53,Other erythematous conditions
diagnosis,Diagnosis ICD-10,L55.%,L55.%,Sunburn
diagnosis,Diagnosis ICD-10,L55.0,L55.0,Sunburn of first degree
diagnosis,Diagnosis ICD-10,L55.1,L55.1,Sunburn of second degree
diagnosis,Diagnosis ICD-10,L55.2,L55.2,Sunburn of third degree
diagnosis,Diagnosis ICD-10,L55.8,L55.8,Other sunburn
diagnosis,Diagnosis ICD-10,L55.9,L55.9,"Sunburn, unspecified"
diagnosis,Diagnosis ICD-10,L55,L55,Sunburn
diagnosis,Diagnosis ICD-10,L56.%,L56.%,Other acute skin changes due to ultraviolet radiation
diagnosis,Diagnosis ICD-10,L56.0,L56.0,Drug phototoxic response
diagnosis,Diagnosis ICD-10,L56.1,L56.1,Drug photoallergic response
diagnosis,Diagnosis ICD-10,L56.2,L56.2,Photocontact dermatitis [berloque dermatitis]
diagnosis,Diagnosis ICD-10,L56.3,L56.3,Solar urticaria
diagnosis,Diagnosis ICD-10,L56.4,L56.4,Polymorphous light eruption
diagnosis,Diagnosis ICD-10,L56.8,L56.8,Other specified acute skin changes due to ultraviolet radiation
diagnosis,Diagnosis ICD-10,L56.9,L56.9,"Acute skin change due to ultraviolet radiation, unspecified"
diagnosis,Diagnosis ICD-10,L56,L56,Other acute skin changes due to ultraviolet radiation
diagnosis,Diagnosis ICD-10,L57.%,L57.%,Skin changes due to chronic exposure to nonionizing radiation
diagnosis,Diagnosis ICD-10,L57.0,L57.0,Actinic keratosis
diagnosis,Diagnosis ICD-10,L57.1,L57.1,Actinic reticuloid
diagnosis,Diagnosis ICD-10,L57.2,L57.2,Cutis rhomboidalis nuchae
diagnosis,Diagnosis ICD-10,L57.3,L57.3,Poikiloderma of Civatte
diagnosis,Diagnosis ICD-10,L57.4,L57.4,Cutis laxa senilis
diagnosis,Diagnosis ICD-10,L57.5,L57.5,Actinic granuloma
diagnosis,Diagnosis ICD-10,L57.8,L57.8,Other skin changes due to chronic exposure to nonionizing radiation
diagnosis,Diagnosis ICD-10,L57.9,L57.9,"Skin changes due to chronic exposure to nonionizing radiation, unspecified"
diagnosis,Diagnosis ICD-10,L57,L57,Skin changes due to chronic exposure to nonionizing radiation
diagnosis,Diagnosis ICD-10,L58.%,L58.%,Radiodermatitis
diagnosis,Diagnosis ICD-10,L58.0,L58.0,Acute radiodermatitis
diagnosis,Diagnosis ICD-10,L58.1,L58.1,Chronic radiodermatitis
diagnosis,Diagnosis ICD-10,L58.9,L58.9,"Radiodermatitis, unspecified"
diagnosis,Diagnosis ICD-10,L58,L58,Radiodermatitis
